# Data format string: '(4E12.4)'
# Data printout from CCMC-simulation: version PD-2.0
# Data type:  SWMF-deltaB  
# Run name:   CARR_Scenario1
# Model coordinate system: GEO
# Missing data:          NaN
# Date, time:         2019           9           2  10:00:00
# Output data: field with 201x201=40401 elements
# Lon         Lat         R           dBn       
# R_E         R_E         R!DE!N      nT        
  5.5645E+01 -8.7500E+01  1.0000E+00  1.2283E+02
  5.7440E+01 -8.7500E+01  1.0000E+00  1.2546E+02
  5.9235E+01 -8.7500E+01  1.0000E+00  1.2804E+02
  6.1030E+01 -8.7500E+01  1.0000E+00  1.3058E+02
  6.2825E+01 -8.7500E+01  1.0000E+00  1.3307E+02
  6.4620E+01 -8.7500E+01  1.0000E+00  1.3553E+02
  6.6415E+01 -8.7500E+01  1.0000E+00  1.3794E+02
  6.8210E+01 -8.7500E+01  1.0000E+00  1.4031E+02
  7.0005E+01 -8.7500E+01  1.0000E+00  1.4263E+02
  7.1800E+01 -8.7500E+01  1.0000E+00  1.4487E+02
  7.3595E+01 -8.7500E+01  1.0000E+00  1.4703E+02
  7.5390E+01 -8.7500E+01  1.0000E+00  1.4910E+02
  7.7185E+01 -8.7500E+01  1.0000E+00  1.5107E+02
  7.8980E+01 -8.7500E+01  1.0000E+00  1.5292E+02
  8.0775E+01 -8.7500E+01  1.0000E+00  1.5465E+02
  8.2570E+01 -8.7500E+01  1.0000E+00  1.5626E+02
  8.4365E+01 -8.7500E+01  1.0000E+00  1.5775E+02
  8.6160E+01 -8.7500E+01  1.0000E+00  1.5909E+02
  8.7955E+01 -8.7500E+01  1.0000E+00  1.6030E+02
  8.9750E+01 -8.7500E+01  1.0000E+00  1.6135E+02
  9.1545E+01 -8.7500E+01  1.0000E+00  1.6225E+02
  9.3340E+01 -8.7500E+01  1.0000E+00  1.6301E+02
  9.5135E+01 -8.7500E+01  1.0000E+00  1.6362E+02
  9.6930E+01 -8.7500E+01  1.0000E+00  1.6408E+02
  9.8725E+01 -8.7500E+01  1.0000E+00  1.6439E+02
  1.0052E+02 -8.7500E+01  1.0000E+00  1.6456E+02
  1.0232E+02 -8.7500E+01  1.0000E+00  1.6458E+02
  1.0411E+02 -8.7500E+01  1.0000E+00  1.6447E+02
  1.0590E+02 -8.7500E+01  1.0000E+00  1.6421E+02
  1.0770E+02 -8.7500E+01  1.0000E+00  1.6381E+02
  1.0950E+02 -8.7500E+01  1.0000E+00  1.6330E+02
  1.1129E+02 -8.7500E+01  1.0000E+00  1.6267E+02
  1.1308E+02 -8.7500E+01  1.0000E+00  1.6192E+02
  1.1488E+02 -8.7500E+01  1.0000E+00  1.6105E+02
  1.1668E+02 -8.7500E+01  1.0000E+00  1.6007E+02
  1.1847E+02 -8.7500E+01  1.0000E+00  1.5896E+02
  1.2026E+02 -8.7500E+01  1.0000E+00  1.5772E+02
  1.2206E+02 -8.7500E+01  1.0000E+00  1.5635E+02
  1.2386E+02 -8.7500E+01  1.0000E+00  1.5481E+02
  1.2565E+02 -8.7500E+01  1.0000E+00  1.5312E+02
  1.2744E+02 -8.7500E+01  1.0000E+00  1.5126E+02
  1.2924E+02 -8.7500E+01  1.0000E+00  1.4923E+02
  1.3104E+02 -8.7500E+01  1.0000E+00  1.4702E+02
  1.3283E+02 -8.7500E+01  1.0000E+00  1.4462E+02
  1.3462E+02 -8.7500E+01  1.0000E+00  1.4206E+02
  1.3642E+02 -8.7500E+01  1.0000E+00  1.3935E+02
  1.3821E+02 -8.7500E+01  1.0000E+00  1.3652E+02
  1.4001E+02 -8.7500E+01  1.0000E+00  1.3360E+02
  1.4180E+02 -8.7500E+01  1.0000E+00  1.3061E+02
  1.4360E+02 -8.7500E+01  1.0000E+00  1.2757E+02
  1.4540E+02 -8.7500E+01  1.0000E+00  1.2448E+02
  1.4719E+02 -8.7500E+01  1.0000E+00  1.2133E+02
  1.4899E+02 -8.7500E+01  1.0000E+00  1.1810E+02
  1.5078E+02 -8.7500E+01  1.0000E+00  1.1476E+02
  1.5257E+02 -8.7500E+01  1.0000E+00  1.1127E+02
  1.5437E+02 -8.7500E+01  1.0000E+00  1.0762E+02
  1.5616E+02 -8.7500E+01  1.0000E+00  1.0378E+02
  1.5796E+02 -8.7500E+01  1.0000E+00  9.9758E+01
  1.5976E+02 -8.7500E+01  1.0000E+00  9.5552E+01
  1.6155E+02 -8.7500E+01  1.0000E+00  9.1201E+01
  1.6335E+02 -8.7500E+01  1.0000E+00  8.6742E+01
  1.6514E+02 -8.7500E+01  1.0000E+00  8.2207E+01
  1.6693E+02 -8.7500E+01  1.0000E+00  7.7625E+01
  1.6873E+02 -8.7500E+01  1.0000E+00  7.3014E+01
  1.7052E+02 -8.7500E+01  1.0000E+00  6.8381E+01
  1.7232E+02 -8.7500E+01  1.0000E+00  6.3718E+01
  1.7412E+02 -8.7500E+01  1.0000E+00  5.9009E+01
  1.7591E+02 -8.7500E+01  1.0000E+00  5.4234E+01
  1.7771E+02 -8.7500E+01  1.0000E+00  4.9374E+01
  1.7950E+02 -8.7500E+01  1.0000E+00  4.4423E+01
  1.8129E+02 -8.7500E+01  1.0000E+00  3.9381E+01
  1.8309E+02 -8.7500E+01  1.0000E+00  3.4256E+01
  1.8488E+02 -8.7500E+01  1.0000E+00  2.9064E+01
  1.8668E+02 -8.7500E+01  1.0000E+00  2.3827E+01
  1.8848E+02 -8.7500E+01  1.0000E+00  1.8572E+01
  1.9027E+02 -8.7500E+01  1.0000E+00  1.3318E+01
  1.9207E+02 -8.7500E+01  1.0000E+00  8.0860E+00
  1.9386E+02 -8.7500E+01  1.0000E+00  2.8930E+00
  1.9565E+02 -8.7500E+01  1.0000E+00 -2.2497E+00
  1.9745E+02 -8.7500E+01  1.0000E+00 -7.3364E+00
  1.9924E+02 -8.7500E+01  1.0000E+00 -1.2364E+01
  2.0104E+02 -8.7500E+01  1.0000E+00 -1.7334E+01
  2.0284E+02 -8.7500E+01  1.0000E+00 -2.2245E+01
  2.0463E+02 -8.7500E+01  1.0000E+00 -2.7102E+01
  2.0643E+02 -8.7500E+01  1.0000E+00 -3.1909E+01
  2.0822E+02 -8.7500E+01  1.0000E+00 -3.6664E+01
  2.1001E+02 -8.7500E+01  1.0000E+00 -4.1366E+01
  2.1181E+02 -8.7500E+01  1.0000E+00 -4.6004E+01
  2.1360E+02 -8.7500E+01  1.0000E+00 -5.0571E+01
  2.1540E+02 -8.7500E+01  1.0000E+00 -5.5054E+01
  2.1720E+02 -8.7500E+01  1.0000E+00 -5.9439E+01
  2.1899E+02 -8.7500E+01  1.0000E+00 -6.3708E+01
  2.2079E+02 -8.7500E+01  1.0000E+00 -6.7838E+01
  2.2258E+02 -8.7500E+01  1.0000E+00 -7.1825E+01
  2.2438E+02 -8.7500E+01  1.0000E+00 -7.5658E+01
  2.2617E+02 -8.7500E+01  1.0000E+00 -7.9334E+01
  2.2796E+02 -8.7500E+01  1.0000E+00 -8.2846E+01
  2.2976E+02 -8.7500E+01  1.0000E+00 -8.6184E+01
  2.3155E+02 -8.7500E+01  1.0000E+00 -8.9351E+01
  2.3335E+02 -8.7500E+01  1.0000E+00 -9.2339E+01
  2.3515E+02 -8.7500E+01  1.0000E+00 -9.5141E+01
  2.3694E+02 -8.7500E+01  1.0000E+00 -9.7750E+01
  2.3874E+02 -8.7500E+01  1.0000E+00 -1.0016E+02
  2.4053E+02 -8.7500E+01  1.0000E+00 -1.0238E+02
  2.4232E+02 -8.7500E+01  1.0000E+00 -1.0442E+02
  2.4412E+02 -8.7500E+01  1.0000E+00 -1.0629E+02
  2.4591E+02 -8.7500E+01  1.0000E+00 -1.0799E+02
  2.4771E+02 -8.7500E+01  1.0000E+00 -1.0951E+02
  2.4951E+02 -8.7500E+01  1.0000E+00 -1.1087E+02
  2.5130E+02 -8.7500E+01  1.0000E+00 -1.1206E+02
  2.5310E+02 -8.7500E+01  1.0000E+00 -1.1306E+02
  2.5489E+02 -8.7500E+01  1.0000E+00 -1.1387E+02
  2.5668E+02 -8.7500E+01  1.0000E+00 -1.1447E+02
  2.5848E+02 -8.7500E+01  1.0000E+00 -1.1488E+02
  2.6027E+02 -8.7500E+01  1.0000E+00 -1.1510E+02
  2.6207E+02 -8.7500E+01  1.0000E+00 -1.1514E+02
  2.6386E+02 -8.7500E+01  1.0000E+00 -1.1499E+02
  2.6566E+02 -8.7500E+01  1.0000E+00 -1.1468E+02
  2.6745E+02 -8.7500E+01  1.0000E+00 -1.1419E+02
  2.6925E+02 -8.7500E+01  1.0000E+00 -1.1354E+02
  2.7105E+02 -8.7500E+01  1.0000E+00 -1.1273E+02
  2.7284E+02 -8.7500E+01  1.0000E+00 -1.1172E+02
  2.7464E+02 -8.7500E+01  1.0000E+00 -1.1055E+02
  2.7643E+02 -8.7500E+01  1.0000E+00 -1.0920E+02
  2.7823E+02 -8.7500E+01  1.0000E+00 -1.0770E+02
  2.8002E+02 -8.7500E+01  1.0000E+00 -1.0604E+02
  2.8182E+02 -8.7500E+01  1.0000E+00 -1.0424E+02
  2.8361E+02 -8.7500E+01  1.0000E+00 -1.0230E+02
  2.8540E+02 -8.7500E+01  1.0000E+00 -1.0024E+02
  2.8720E+02 -8.7500E+01  1.0000E+00 -9.8056E+01
  2.8899E+02 -8.7500E+01  1.0000E+00 -9.5755E+01
  2.9079E+02 -8.7500E+01  1.0000E+00 -9.3331E+01
  2.9258E+02 -8.7500E+01  1.0000E+00 -9.0790E+01
  2.9438E+02 -8.7500E+01  1.0000E+00 -8.8136E+01
  2.9617E+02 -8.7500E+01  1.0000E+00 -8.5373E+01
  2.9797E+02 -8.7500E+01  1.0000E+00 -8.2508E+01
  2.9977E+02 -8.7500E+01  1.0000E+00 -7.9548E+01
  3.0156E+02 -8.7500E+01  1.0000E+00 -7.6509E+01
  3.0336E+02 -8.7500E+01  1.0000E+00 -7.3405E+01
  3.0515E+02 -8.7500E+01  1.0000E+00 -7.0244E+01
  3.0695E+02 -8.7500E+01  1.0000E+00 -6.7032E+01
  3.0874E+02 -8.7500E+01  1.0000E+00 -6.3769E+01
  3.1054E+02 -8.7500E+01  1.0000E+00 -6.0457E+01
  3.1233E+02 -8.7500E+01  1.0000E+00 -5.7091E+01
  3.1412E+02 -8.7500E+01  1.0000E+00 -5.3671E+01
  3.1592E+02 -8.7500E+01  1.0000E+00 -5.0192E+01
  3.1771E+02 -8.7500E+01  1.0000E+00 -4.6654E+01
  3.1951E+02 -8.7500E+01  1.0000E+00 -4.3058E+01
  3.2130E+02 -8.7500E+01  1.0000E+00 -3.9405E+01
  3.2310E+02 -8.7500E+01  1.0000E+00 -3.5696E+01
  3.2489E+02 -8.7500E+01  1.0000E+00 -3.1932E+01
  3.2669E+02 -8.7500E+01  1.0000E+00 -2.8124E+01
  3.2848E+02 -8.7500E+01  1.0000E+00 -2.4290E+01
  3.3028E+02 -8.7500E+01  1.0000E+00 -2.0453E+01
  3.3208E+02 -8.7500E+01  1.0000E+00 -1.6641E+01
  3.3387E+02 -8.7500E+01  1.0000E+00 -1.2883E+01
  3.3567E+02 -8.7500E+01  1.0000E+00 -9.2063E+00
  3.3746E+02 -8.7500E+01  1.0000E+00 -5.6214E+00
  3.3926E+02 -8.7500E+01  1.0000E+00 -2.1298E+00
  3.4105E+02 -8.7500E+01  1.0000E+00  1.2801E+00
  3.4285E+02 -8.7500E+01  1.0000E+00  4.6306E+00
  3.4464E+02 -8.7500E+01  1.0000E+00  7.9577E+00
  3.4643E+02 -8.7500E+01  1.0000E+00  1.1295E+01
  3.4823E+02 -8.7500E+01  1.0000E+00  1.4669E+01
  3.5002E+02 -8.7500E+01  1.0000E+00  1.8095E+01
  3.5182E+02 -8.7500E+01  1.0000E+00  2.1571E+01
  3.5361E+02 -8.7500E+01  1.0000E+00  2.5067E+01
  3.5541E+02 -8.7500E+01  1.0000E+00  2.8541E+01
  3.5720E+02 -8.7500E+01  1.0000E+00  3.1941E+01
  3.5900E+02 -8.7500E+01  1.0000E+00  3.5217E+01
  0.0000E+00 -8.6625E+01  1.0000E+00  3.8359E+01
  1.7950E+00 -8.6625E+01  1.0000E+00  4.2186E+01
  3.5900E+00 -8.6625E+01  1.0000E+00  4.5657E+01
  5.3850E+00 -8.6625E+01  1.0000E+00  4.8786E+01
  7.1800E+00 -8.6625E+01  1.0000E+00  5.1689E+01
  8.9750E+00 -8.6625E+01  1.0000E+00  5.4538E+01
  1.0770E+01 -8.6625E+01  1.0000E+00  5.7511E+01
  1.2565E+01 -8.6625E+01  1.0000E+00  6.0684E+01
  1.4360E+01 -8.6625E+01  1.0000E+00  6.4025E+01
  1.6155E+01 -8.6625E+01  1.0000E+00  6.7420E+01
  1.7950E+01 -8.6625E+01  1.0000E+00  7.0720E+01
  1.9745E+01 -8.6625E+01  1.0000E+00  7.3804E+01
  2.1540E+01 -8.6625E+01  1.0000E+00  7.6675E+01
  2.3335E+01 -8.6625E+01  1.0000E+00  7.9426E+01
  2.5130E+01 -8.6625E+01  1.0000E+00  8.2205E+01
  2.6925E+01 -8.6625E+01  1.0000E+00  8.5167E+01
  2.8720E+01 -8.6625E+01  1.0000E+00  8.8411E+01
  3.0515E+01 -8.6625E+01  1.0000E+00  9.1923E+01
  3.2310E+01 -8.6625E+01  1.0000E+00  9.5634E+01
  3.4105E+01 -8.6625E+01  1.0000E+00  9.9443E+01
  3.5900E+01 -8.6625E+01  1.0000E+00  1.0325E+02
  3.7695E+01 -8.6625E+01  1.0000E+00  1.0702E+02
  3.9490E+01 -8.6625E+01  1.0000E+00  1.1076E+02
  4.1285E+01 -8.6625E+01  1.0000E+00  1.1454E+02
  4.3080E+01 -8.6625E+01  1.0000E+00  1.1842E+02
  4.4875E+01 -8.6625E+01  1.0000E+00  1.2247E+02
  4.6670E+01 -8.6625E+01  1.0000E+00  1.2672E+02
  4.8465E+01 -8.6625E+01  1.0000E+00  1.3114E+02
  5.0260E+01 -8.6625E+01  1.0000E+00  1.3565E+02
  5.2055E+01 -8.6625E+01  1.0000E+00  1.4018E+02
  5.3850E+01 -8.6625E+01  1.0000E+00  1.4464E+02
  5.5645E+01 -8.6625E+01  1.0000E+00  1.4897E+02
  5.7440E+01 -8.6625E+01  1.0000E+00  1.5312E+02
  5.9235E+01 -8.6625E+01  1.0000E+00  1.5706E+02
  6.1030E+01 -8.6625E+01  1.0000E+00  1.6082E+02
  6.2825E+01 -8.6625E+01  1.0000E+00  1.6441E+02
  6.4620E+01 -8.6625E+01  1.0000E+00  1.6787E+02
  6.6415E+01 -8.6625E+01  1.0000E+00  1.7123E+02
  6.8210E+01 -8.6625E+01  1.0000E+00  1.7451E+02
  7.0005E+01 -8.6625E+01  1.0000E+00  1.7769E+02
  7.1800E+01 -8.6625E+01  1.0000E+00  1.8076E+02
  7.3595E+01 -8.6625E+01  1.0000E+00  1.8374E+02
  7.5390E+01 -8.6625E+01  1.0000E+00  1.8660E+02
  7.7185E+01 -8.6625E+01  1.0000E+00  1.8933E+02
  7.8980E+01 -8.6625E+01  1.0000E+00  1.9192E+02
  8.0775E+01 -8.6625E+01  1.0000E+00  1.9433E+02
  8.2570E+01 -8.6625E+01  1.0000E+00  1.9657E+02
  8.4365E+01 -8.6625E+01  1.0000E+00  1.9863E+02
  8.6160E+01 -8.6625E+01  1.0000E+00  2.0051E+02
  8.7955E+01 -8.6625E+01  1.0000E+00  2.0219E+02
  8.9750E+01 -8.6625E+01  1.0000E+00  2.0367E+02
  9.1545E+01 -8.6625E+01  1.0000E+00  2.0495E+02
  9.3340E+01 -8.6625E+01  1.0000E+00  2.0603E+02
  9.5135E+01 -8.6625E+01  1.0000E+00  2.0692E+02
  9.6930E+01 -8.6625E+01  1.0000E+00  2.0762E+02
  9.8725E+01 -8.6625E+01  1.0000E+00  2.0812E+02
  1.0052E+02 -8.6625E+01  1.0000E+00  2.0843E+02
  1.0232E+02 -8.6625E+01  1.0000E+00  2.0856E+02
  1.0411E+02 -8.6625E+01  1.0000E+00  2.0853E+02
  1.0590E+02 -8.6625E+01  1.0000E+00  2.0834E+02
  1.0770E+02 -8.6625E+01  1.0000E+00  2.0798E+02
  1.0950E+02 -8.6625E+01  1.0000E+00  2.0748E+02
  1.1129E+02 -8.6625E+01  1.0000E+00  2.0682E+02
  1.1308E+02 -8.6625E+01  1.0000E+00  2.0601E+02
  1.1488E+02 -8.6625E+01  1.0000E+00  2.0502E+02
  1.1668E+02 -8.6625E+01  1.0000E+00  2.0384E+02
  1.1847E+02 -8.6625E+01  1.0000E+00  2.0242E+02
  1.2026E+02 -8.6625E+01  1.0000E+00  2.0073E+02
  1.2206E+02 -8.6625E+01  1.0000E+00  1.9876E+02
  1.2386E+02 -8.6625E+01  1.0000E+00  1.9647E+02
  1.2565E+02 -8.6625E+01  1.0000E+00  1.9391E+02
  1.2744E+02 -8.6625E+01  1.0000E+00  1.9111E+02
  1.2924E+02 -8.6625E+01  1.0000E+00  1.8813E+02
  1.3104E+02 -8.6625E+01  1.0000E+00  1.8501E+02
  1.3283E+02 -8.6625E+01  1.0000E+00  1.8181E+02
  1.3462E+02 -8.6625E+01  1.0000E+00  1.7858E+02
  1.3642E+02 -8.6625E+01  1.0000E+00  1.7529E+02
  1.3821E+02 -8.6625E+01  1.0000E+00  1.7191E+02
  1.4001E+02 -8.6625E+01  1.0000E+00  1.6839E+02
  1.4180E+02 -8.6625E+01  1.0000E+00  1.6462E+02
  1.4360E+02 -8.6625E+01  1.0000E+00  1.6058E+02
  1.4540E+02 -8.6625E+01  1.0000E+00  1.5626E+02
  1.4719E+02 -8.6625E+01  1.0000E+00  1.5172E+02
  1.4899E+02 -8.6625E+01  1.0000E+00  1.4701E+02
  1.5078E+02 -8.6625E+01  1.0000E+00  1.4221E+02
  1.5257E+02 -8.6625E+01  1.0000E+00  1.3737E+02
  1.5437E+02 -8.6625E+01  1.0000E+00  1.3249E+02
  1.5616E+02 -8.6625E+01  1.0000E+00  1.2750E+02
  1.5796E+02 -8.6625E+01  1.0000E+00  1.2233E+02
  1.5976E+02 -8.6625E+01  1.0000E+00  1.1689E+02
  1.6155E+02 -8.6625E+01  1.0000E+00  1.1115E+02
  1.6335E+02 -8.6625E+01  1.0000E+00  1.0513E+02
  1.6514E+02 -8.6625E+01  1.0000E+00  9.8906E+01
  1.6693E+02 -8.6625E+01  1.0000E+00  9.2540E+01
  1.6873E+02 -8.6625E+01  1.0000E+00  8.6101E+01
  1.7052E+02 -8.6625E+01  1.0000E+00  7.9622E+01
  1.7232E+02 -8.6625E+01  1.0000E+00  7.3094E+01
  1.7412E+02 -8.6625E+01  1.0000E+00  6.6485E+01
  1.7591E+02 -8.6625E+01  1.0000E+00  5.9750E+01
  1.7771E+02 -8.6625E+01  1.0000E+00  5.2852E+01
  1.7950E+02 -8.6625E+01  1.0000E+00  4.5791E+01
  1.8129E+02 -8.6625E+01  1.0000E+00  3.8582E+01
  1.8309E+02 -8.6625E+01  1.0000E+00  3.1257E+01
  1.8488E+02 -8.6625E+01  1.0000E+00  2.3857E+01
  1.8668E+02 -8.6625E+01  1.0000E+00  1.6427E+01
  1.8848E+02 -8.6625E+01  1.0000E+00  9.0067E+00
  1.9027E+02 -8.6625E+01  1.0000E+00  1.6255E+00
  1.9207E+02 -8.6625E+01  1.0000E+00 -5.7008E+00
  1.9386E+02 -8.6625E+01  1.0000E+00 -1.2970E+01
  1.9565E+02 -8.6625E+01  1.0000E+00 -2.0200E+01
  1.9745E+02 -8.6625E+01  1.0000E+00 -2.7414E+01
  1.9924E+02 -8.6625E+01  1.0000E+00 -3.4632E+01
  2.0104E+02 -8.6625E+01  1.0000E+00 -4.1856E+01
  2.0284E+02 -8.6625E+01  1.0000E+00 -4.9071E+01
  2.0463E+02 -8.6625E+01  1.0000E+00 -5.6240E+01
  2.0643E+02 -8.6625E+01  1.0000E+00 -6.3320E+01
  2.0822E+02 -8.6625E+01  1.0000E+00 -7.0266E+01
  2.1001E+02 -8.6625E+01  1.0000E+00 -7.7034E+01
  2.1181E+02 -8.6625E+01  1.0000E+00 -8.3579E+01
  2.1360E+02 -8.6625E+01  1.0000E+00 -8.9898E+01
  2.1540E+02 -8.6625E+01  1.0000E+00 -9.6006E+01
  2.1720E+02 -8.6625E+01  1.0000E+00 -1.0193E+02
  2.1899E+02 -8.6625E+01  1.0000E+00 -1.0772E+02
  2.2079E+02 -8.6625E+01  1.0000E+00 -1.1338E+02
  2.2258E+02 -8.6625E+01  1.0000E+00 -1.1894E+02
  2.2438E+02 -8.6625E+01  1.0000E+00 -1.2439E+02
  2.2617E+02 -8.6625E+01  1.0000E+00 -1.2971E+02
  2.2796E+02 -8.6625E+01  1.0000E+00 -1.3487E+02
  2.2976E+02 -8.6625E+01  1.0000E+00 -1.3979E+02
  2.3155E+02 -8.6625E+01  1.0000E+00 -1.4444E+02
  2.3335E+02 -8.6625E+01  1.0000E+00 -1.4877E+02
  2.3515E+02 -8.6625E+01  1.0000E+00 -1.5279E+02
  2.3694E+02 -8.6625E+01  1.0000E+00 -1.5652E+02
  2.3874E+02 -8.6625E+01  1.0000E+00 -1.5999E+02
  2.4053E+02 -8.6625E+01  1.0000E+00 -1.6321E+02
  2.4232E+02 -8.6625E+01  1.0000E+00 -1.6615E+02
  2.4412E+02 -8.6625E+01  1.0000E+00 -1.6878E+02
  2.4591E+02 -8.6625E+01  1.0000E+00 -1.7107E+02
  2.4771E+02 -8.6625E+01  1.0000E+00 -1.7303E+02
  2.4951E+02 -8.6625E+01  1.0000E+00 -1.7471E+02
  2.5130E+02 -8.6625E+01  1.0000E+00 -1.7613E+02
  2.5310E+02 -8.6625E+01  1.0000E+00 -1.7733E+02
  2.5489E+02 -8.6625E+01  1.0000E+00 -1.7827E+02
  2.5668E+02 -8.6625E+01  1.0000E+00 -1.7893E+02
  2.5848E+02 -8.6625E+01  1.0000E+00 -1.7928E+02
  2.6027E+02 -8.6625E+01  1.0000E+00 -1.7930E+02
  2.6207E+02 -8.6625E+01  1.0000E+00 -1.7902E+02
  2.6386E+02 -8.6625E+01  1.0000E+00 -1.7846E+02
  2.6566E+02 -8.6625E+01  1.0000E+00 -1.7766E+02
  2.6745E+02 -8.6625E+01  1.0000E+00 -1.7664E+02
  2.6925E+02 -8.6625E+01  1.0000E+00 -1.7538E+02
  2.7105E+02 -8.6625E+01  1.0000E+00 -1.7385E+02
  2.7284E+02 -8.6625E+01  1.0000E+00 -1.7202E+02
  2.7464E+02 -8.6625E+01  1.0000E+00 -1.6992E+02
  2.7643E+02 -8.6625E+01  1.0000E+00 -1.6758E+02
  2.7823E+02 -8.6625E+01  1.0000E+00 -1.6505E+02
  2.8002E+02 -8.6625E+01  1.0000E+00 -1.6234E+02
  2.8182E+02 -8.6625E+01  1.0000E+00 -1.5944E+02
  2.8361E+02 -8.6625E+01  1.0000E+00 -1.5635E+02
  2.8540E+02 -8.6625E+01  1.0000E+00 -1.5307E+02
  2.8720E+02 -8.6625E+01  1.0000E+00 -1.4958E+02
  2.8899E+02 -8.6625E+01  1.0000E+00 -1.4592E+02
  2.9079E+02 -8.6625E+01  1.0000E+00 -1.4209E+02
  2.9258E+02 -8.6625E+01  1.0000E+00 -1.3814E+02
  2.9438E+02 -8.6625E+01  1.0000E+00 -1.3408E+02
  2.9617E+02 -8.6625E+01  1.0000E+00 -1.2992E+02
  2.9797E+02 -8.6625E+01  1.0000E+00 -1.2564E+02
  2.9977E+02 -8.6625E+01  1.0000E+00 -1.2123E+02
  3.0156E+02 -8.6625E+01  1.0000E+00 -1.1671E+02
  3.0336E+02 -8.6625E+01  1.0000E+00 -1.1209E+02
  3.0515E+02 -8.6625E+01  1.0000E+00 -1.0738E+02
  3.0695E+02 -8.6625E+01  1.0000E+00 -1.0261E+02
  3.0874E+02 -8.6625E+01  1.0000E+00 -9.7787E+01
  3.1054E+02 -8.6625E+01  1.0000E+00 -9.2921E+01
  3.1233E+02 -8.6625E+01  1.0000E+00 -8.8001E+01
  3.1412E+02 -8.6625E+01  1.0000E+00 -8.3022E+01
  3.1592E+02 -8.6625E+01  1.0000E+00 -7.7977E+01
  3.1771E+02 -8.6625E+01  1.0000E+00 -7.2869E+01
  3.1951E+02 -8.6625E+01  1.0000E+00 -6.7708E+01
  3.2130E+02 -8.6625E+01  1.0000E+00 -6.2509E+01
  3.2310E+02 -8.6625E+01  1.0000E+00 -5.7299E+01
  3.2489E+02 -8.6625E+01  1.0000E+00 -5.2115E+01
  3.2669E+02 -8.6625E+01  1.0000E+00 -4.6999E+01
  3.2848E+02 -8.6625E+01  1.0000E+00 -4.1969E+01
  3.3028E+02 -8.6625E+01  1.0000E+00 -3.7019E+01
  3.3208E+02 -8.6625E+01  1.0000E+00 -3.2118E+01
  3.3387E+02 -8.6625E+01  1.0000E+00 -2.7218E+01
  3.3567E+02 -8.6625E+01  1.0000E+00 -2.2276E+01
  3.3746E+02 -8.6625E+01  1.0000E+00 -1.7274E+01
  3.3926E+02 -8.6625E+01  1.0000E+00 -1.2224E+01
  3.4105E+02 -8.6625E+01  1.0000E+00 -7.1699E+00
  3.4285E+02 -8.6625E+01  1.0000E+00 -2.1958E+00
  3.4464E+02 -8.6625E+01  1.0000E+00  2.6046E+00
  3.4643E+02 -8.6625E+01  1.0000E+00  7.1654E+00
  3.4823E+02 -8.6625E+01  1.0000E+00  1.1472E+01
